STCOFIPS,Year,Annual Change (%),HPI
09005,1996,0.79,335.47
09005,1997,0.88,338.43
09005,1998,3.16,349.13
09005,1999,4.05,363.25
09005,2000,7.51,390.52
09005,2001,8.29,422.91
09005,2002,8.51,458.90
09005,2003,5.79,485.48
09005,2004,11.34,540.51
09005,2005,12.09,605.86
09005,2006,5.60,639.76
09005,2007,0.45,642.63
09005,2008,-4.06,616.55
09005,2009,-7.08,572.91
09005,2010,-5.94,538.87
09005,2011,-3.38,520.66
09005,2012,-3.54,502.22
09005,2013,-2.10,491.68
09005,2014,-0.27,490.34
09005,2015,-0.04,490.14
09005,2016,1.17,495.87
09005,2017,0.77,499.70
09005,2018,1.51,507.26
09005,2019,1.48,514.75
09005,2020,5.80,544.59
09007,1975,.,100.00
09007,1976,2.21,102.21
09007,1977,10.93,113.38
09007,1978,14.69,130.04
09007,1979,39.21,181.03
09007,1980,5.16,190.37
09007,1981,23.81,235.70
09007,1982,-6.19,221.12
09007,1983,3.94,229.83
09007,1984,13.20,260.17
09007,1985,10.73,288.07
09007,1986,16.72,336.23
09007,1987,23.55,415.43
09007,1988,16.22,482.83
09007,1989,-0.66,479.64
09007,1990,-4.23,459.33
09007,1991,-6.86,427.84
09007,1992,-1.84,419.96
09007,1993,-3.01,407.31
09007,1994,-1.52,401.10
09007,1995,-0.20,400.31
09007,1996,0.75,403.30
09007,1997,1.54,409.51
09007,1998,3.50,423.84
09007,1999,4.75,443.97
09007,2000,8.68,482.48
09007,2001,6.90,515.77
09007,2002,8.15,557.79
09007,2003,6.54,594.28
09007,2004,12.02,665.70
09007,2005,11.01,738.99
09007,2006,5.57,780.18
09007,2007,0.32,782.66
09007,2008,-2.28,764.77
09007,2009,-5.43,723.22
09007,2010,-3.62,697.06
09007,2011,-2.99,676.25
09007,2012,-3.24,654.37
09007,2013,-1.31,645.81
09007,2014,-0.13,644.95
09007,2015,0.33,647.05
09007,2016,-0.12,646.28
09007,2017,0.95,652.43
09007,2018,0.94,658.53
09007,2019,1.79,670.34
09007,2020,4.08,697.68
09009,1975,.,100.00
09009,1976,2.38,102.38
09009,1977,7.00,109.55
09009,1978,15.88,126.94
09009,1979,16.74,148.20
09009,1980,8.19,160.34
09009,1981,4.99,168.35
09009,1982,6.81,179.82
09009,1983,5.46,189.63
09009,1984,13.07,214.42
09009,1985,14.59,245.70
09009,1986,21.56,298.66
09009,1987,25.56,375.02
09009,1988,8.18,405.69
09009,1989,-2.06,397.32
09009,1990,-4.62,378.96
09009,1991,-5.86,356.76
09009,1992,-2.03,349.51
09009,1993,-3.13,338.58
09009,1994,-2.49,330.16
09009,1995,-1.29,325.90
09009,1996,0.60,327.85
09009,1997,0.79,330.46
09009,1998,4.53,345.43
09009,1999,4.22,360.02
09009,2000,8.11,389.21
09009,2001,8.28,421.45
09009,2002,8.60,457.68
09009,2003,6.95,489.48
09009,2004,11.83,547.39
09009,2005,12.83,617.60
09009,2006,6.72,659.12
09009,2007,-0.08,658.60
09009,2008,-4.68,627.76
09009,2009,-7.79,578.87
09009,2010,-4.02,555.61
09009,2011,-4.23,532.08
09009,2012,-3.42,513.89
09009,2013,-0.39,511.89
09009,2014,-0.88,507.38
09009,2015,1.25,513.72
09009,2016,-0.07,513.36
09009,2017,1.05,518.76
09009,2018,2.32,530.77
09009,2019,2.09,541.88
09009,2020,3.77,562.30
09011,1977,.,100.00
09011,1978,-10.22,89.78
09011,1979,16.42,104.53
09011,1980,-8.28,95.87
09011,1981,7.41,102.98
09011,1982,23.45,127.13
09011,1983,0.66,127.97
09011,1984,11.20,142.31
09011,1985,8.95,155.04
09011,1986,12.99,175.18
09011,1987,16.49,204.07
09011,1988,21.39,247.72
09011,1989,0.18,248.16
09011,1990,-3.25,240.11
09011,1991,-6.62,224.21
09011,1992,-3.47,216.42
09011,1993,-2.84,210.27
09011,1994,-1.93,206.21
09011,1995,1.35,209.00
09011,1996,2.09,213.36
09011,1997,1.97,217.56
09011,1998,2.41,222.79
09011,1999,3.96,231.62
09011,2000,7.99,250.12
09011,2001,7.75,269.52
09011,2002,9.62,295.43
09011,2003,7.30,317.00
09011,2004,12.48,356.56
09011,2005,13.73,405.53
09011,2006,5.60,428.23
09011,2007,-0.01,428.19
09011,2008,-3.65,412.56
09011,2009,-7.15,383.08
09011,2010,-4.70,365.07
09011,2011,-4.08,350.18
09011,2012,-4.46,334.55
09011,2013,-2.44,326.40
09011,2014,-0.17,325.84
09011,2015,1.25,329.90
09011,2016,0.96,333.06
09011,2017,3.34,344.19
09011,2018,2.87,354.06
09011,2019,1.46,359.24
09011,2020,4.78,376.42
09013,1977,.,100.00
09013,1978,27.04,127.04
09013,1979,20.84,153.52
09013,1980,0.01,153.54
09013,1981,14.83,176.31
09013,1982,-1.75,173.23
09013,1983,6.83,185.05
09013,1984,7.72,199.34
09013,1985,12.23,223.71
09013,1986,15.32,257.98
09013,1987,20.84,311.73
09013,1988,20.09,374.37
09013,1989,0.87,377.64
09013,1990,-3.33,365.07
09013,1991,-6.18,342.52
09013,1992,-2.24,334.84
09013,1993,-3.69,322.50
09013,1994,-2.59,314.16
09013,1995,-0.42,312.85
09013,1996,-0.19,312.25
09013,1997,-0.02,312.19
09013,1998,4.39,325.90
09013,1999,3.36,336.87
09013,2000,7.89,363.44
09013,2001,6.40,386.70
09013,2002,6.60,412.24
09013,2003,5.41,434.54
09013,2004,10.91,481.96
09013,2005,10.44,532.27
09013,2006,5.59,562.02
09013,2007,1.19,568.68
09013,2008,-2.03,557.15
09013,2009,-6.29,522.13
09013,2010,-2.22,510.53
09013,2011,-3.71,491.57
09013,2012,-2.74,478.10
09013,2013,-1.16,472.57
09013,2014,-0.38,470.79
09013,2015,1.01,475.55
09013,2016,-0.25,474.36
09013,2017,1.06,479.39
09013,2018,1.09,484.60
09013,2019,2.07,494.63
09013,2020,2.72,508.08
09015,1985,.,100.00
09015,1986,11.63,111.63
09015,1987,22.78,137.07
09015,1988,21.05,165.92
09015,1989,0.06,166.03
09015,1990,-2.48,161.91
09015,1991,-5.95,152.27
09015,1992,-2.50,148.47
09015,1993,-2.68,144.49
09015,1994,-1.28,142.64
09015,1995,-3.79,137.23
09015,1996,3.66,142.25
09015,1997,0.24,142.60
09015,1998,4.06,148.39
09015,1999,2.83,152.60
09015,2000,7.81,164.51
09015,2001,5.32,173.26
09015,2002,10.28,191.07
09015,2003,8.72,207.74
09015,2004,13.92,236.65
09015,2005,14.29,270.47
09015,2006,6.58,288.26
09015,2007,-1.40,284.22
09015,2008,-4.27,272.08
09015,2009,-9.55,246.09
09015,2010,-4.65,234.64
09015,2011,-5.41,221.95
09015,2012,-4.42,212.14
09015,2013,-1.56,208.83
09015,2014,0.73,210.36
09015,2015,2.81,216.27
09015,2016,0.51,217.37
09015,2017,3.80,225.63
09015,2018,5.70,238.49
09015,2019,3.30,246.36
09015,2020,4.93,258.50
10001,1983,.,100.00
10001,1984,6.94,106.94
10001,1985,5.10,112.39
10001,1986,6.57,119.78
10001,1987,7.29,128.52
10001,1988,8.80,139.82
10001,1989,6.10,148.35
10001,1990,6.16,157.48
10001,1991,3.52,163.02
10001,1992,0.25,163.43
10001,1993,2.43,167.41
10001,1994,-1.26,165.31
10001,1995,0.42,166.01
10001,1996,1.83,169.04
10001,1997,2.82,173.81
10001,1998,1.61,176.61
10001,1999,1.49,179.24
10001,2000,2.47,183.68
10001,2001,5.96,194.62
10001,2002,4.54,203.46
10001,2003,4.03,211.65
10001,2004,12.06,237.17
10001,2005,17.70,279.15
10001,2006,10.92,309.62
10001,2007,3.93,321.77
10001,2008,-2.38,314.12
10001,2009,-8.19,288.39
10001,2010,-7.09,267.95
10001,2011,-5.49,253.25
10001,2012,-3.17,245.23
10001,2013,0.40,246.22
10001,2014,2.02,251.19
10001,2015,2.70,257.97
10001,2016,4.29,269.03
10001,2017,1.05,271.84
10001,2018,3.95,282.58
10001,2019,3.10,291.33
10001,2020,4.86,305.48
10003,1975,.,100.00
10003,1976,5.54,105.54
10003,1977,-2.72,102.66
10003,1978,7.24,110.09
10003,1979,6.76,117.53
10003,1980,16.84,137.31
10003,1981,8.84,149.46
10003,1982,2.18,152.72
10003,1983,4.61,159.77
10003,1984,8.95,174.07
10003,1985,7.52,187.16
10003,1986,10.01,205.89
10003,1987,11.66,229.91
10003,1988,12.56,258.79
10003,1989,10.10,284.93
10003,1990,2.29,291.46
10003,1991,1.10,294.67
10003,1992,0.37,295.75
10003,1993,-0.51,294.25
10003,1994,-1.17,290.81
10003,1995,-0.35,289.80
10003,1996,1.45,294.00
10003,1997,1.19,297.51
10003,1998,2.78,305.77
10003,1999,3.27,315.76
10003,2000,6.20,335.32
10003,2001,6.56,357.32
10003,2002,7.09,382.66
10003,2003,6.60,407.92
10003,2004,12.90,460.53
10003,2005,15.04,529.80
10003,2006,8.15,573.00
10003,2007,2.51,587.38
10003,2008,-3.08,569.28
10003,2009,-6.05,534.86
10003,2010,-4.12,512.82
10003,2011,-5.51,484.56
10003,2012,-2.93,470.37
10003,2013,1.18,475.93
10003,2014,2.56,488.13
10003,2015,2.05,498.15
10003,2016,1.76,506.92
10003,2017,1.56,514.85
10003,2018,4.10,535.96
10003,2019,2.92,551.62
10003,2020,3.62,571.57
10005,1983,.,100.00
10005,1984,13.21,113.21
10005,1985,11.34,126.05
10005,1986,7.18,135.10
10005,1987,3.91,140.39
10005,1988,10.94,155.74
10005,1989,5.94,164.99
10005,1990,2.49,169.10
10005,1991,3.36,174.78
10005,1992,0.87,176.31
10005,1993,0.59,177.35
10005,1994,0.64,178.49
10005,1995,2.68,183.26
10005,1996,3.66,189.97
10005,1997,1.85,193.48
10005,1998,3.42,200.11
10005,1999,7.93,215.97
10005,2000,10.85,239.39
10005,2001,11.13,266.05
10005,2002,8.63,289.02
10005,2003,8.19,312.68
10005,2004,15.65,361.61
10005,2005,18.79,429.58
10005,2006,8.93,467.94
10005,2007,1.68,475.80
10005,2008,-3.53,459.01
10005,2009,-7.22,425.87
10005,2010,-5.47,402.58
10005,2011,-5.67,379.74
10005,2012,-2.61,369.84
10005,2013,-0.84,366.75
10005,2014,1.69,372.94
10005,2015,2.89,383.74
10005,2016,1.65,390.08
10005,2017,3.48,403.66
10005,2018,4.82,423.13
10005,2019,3.03,435.93
10005,2020,3.45,450.97
11001,1975,.,100.00
11001,1976,9.45,109.45
11001,1977,13.49,124.22
11001,1978,15.68,143.70
11001,1979,18.11,169.72
11001,1980,7.51,182.48
11001,1981,-1.36,180.00
11001,1982,-6.19,168.86
11001,1983,8.68,183.53
11001,1984,7.03,196.43
11001,1985,5.40,207.03
11001,1986,8.28,224.17
11001,1987,10.93,248.67
11001,1988,18.56,294.82
11001,1989,12.14,330.61
11001,1990,3.74,342.97
11001,1991,0.27,343.90
11001,1992,2.24,351.60
11001,1993,-1.49,346.37
11001,1994,-0.75,343.78
11001,1995,-1.42,338.90
11001,1996,2.35,346.88
11001,1997,-0.05,346.72
11001,1998,4.89,363.66
11001,1999,7.41,390.59
11001,2000,14.48,447.15
11001,2001,14.21,510.69
11001,2002,12.82,576.14
11001,2003,9.46,630.62
11001,2004,16.43,734.24
11001,2005,22.74,901.21
11001,2006,11.66,1006.30
11001,2007,2.76,1034.10
11001,2008,-5.02,982.22
11001,2009,-5.33,929.86
11001,2010,0.12,930.96
11001,2011,0.93,939.57
11001,2012,2.94,967.15
11001,2013,7.05,1035.36
11001,2014,9.14,1129.95
11001,2015,5.88,1196.39
11001,2016,6.73,1276.94
11001,2017,5.47,1346.81
11001,2018,5.06,1414.89
11001,2019,4.07,1472.53
11001,2020,1.73,1497.95
12001,1975,.,100.00
12001,1976,-3.13,96.87
12001,1977,3.65,100.40
12001,1978,5.59,106.02
12001,1979,14.73,121.64
12001,1980,7.16,130.35
12001,1981,7.89,140.64
12001,1982,9.59,154.13
12001,1983,1.51,156.46
12001,1984,-11.65,138.23
12001,1985,8.97,150.64
12001,1986,5.85,159.44
12001,1987,0.47,160.18
12001,1988,0.49,160.97
12001,1989,3.28,166.25
12001,1990,1.11,168.09
12001,1991,1.08,169.90
12001,1992,2.74,174.55
12001,1993,1.71,177.54
12001,1994,3.83,184.33
12001,1995,4.13,191.95
12001,1996,3.21,198.11
12001,1997,4.35,206.72
12001,1998,2.91,212.74
12001,1999,2.92,218.95
12001,2000,4.40,228.58
12001,2001,8.32,247.59
12001,2002,6.20,262.93
12001,2003,5.94,278.56
12001,2004,14.15,317.96
12001,2005,17.65,374.09
12001,2006,15.38,431.61
12001,2007,2.82,443.79
12001,2008,-5.66,418.66
12001,2009,-8.83,381.71
12001,2010,-8.45,349.45
12001,2011,-7.64,322.76
12001,2012,-7.24,299.40
12001,2013,1.18,302.93
12001,2014,4.56,316.73
12001,2015,6.49,337.28
12001,2016,5.74,356.64
12001,2017,7.48,383.31
12001,2018,8.20,414.73
12001,2019,5.06,435.71
12001,2020,5.68,460.46
12003,1998,.,100.00
12003,1999,8.33,108.33
12003,2000,-2.08,106.08
12003,2001,10.54,117.26
12003,2002,6.00,124.30
12003,2003,3.87,129.11
12003,2004,10.44,142.60
12003,2005,13.98,162.54
12003,2006,13.88,185.09
12003,2007,7.28,198.58
12003,2008,-4.65,189.34
12003,2009,-10.69,169.09
12003,2010,-13.29,146.62
12003,2011,-2.67,142.71
12003,2012,-7.60,131.86
12003,2013,-0.21,131.59
12003,2014,12.20,147.65
12003,2015,3.22,152.40
12003,2016,4.53,159.30
12003,2017,6.24,169.24
12003,2018,8.67,183.90
12003,2019,3.47,190.29
12003,2020,3.53,197.00
12005,1975,.,100.00
12005,1976,7.11,107.11
12005,1977,17.80,126.18
12005,1978,-1.59,124.16
12005,1979,-1.58,122.21
12005,1980,28.53,157.08
12005,1981,-2.37,153.35
12005,1982,13.19,173.59
12005,1983,20.83,209.75
12005,1984,-3.03,203.41
12005,1985,3.93,211.39
12005,1986,3.40,218.59
12005,1987,-0.06,218.47
12005,1988,-1.45,215.29
12005,1989,2.33,220.31
12005,1990,0.36,221.10
12005,1991,1.44,224.28
12005,1992,5.48,236.58
12005,1993,3.79,245.54
12005,1994,3.26,253.54
12005,1995,6.77,270.72
12005,1996,4.08,281.76
12005,1997,5.76,297.98
12005,1998,4.73,312.08
12005,1999,2.38,319.50
12005,2000,3.58,330.95
12005,2001,7.56,355.97
12005,2002,4.65,372.52
12005,2003,7.08,398.91
12005,2004,18.38,472.24
12005,2005,28.49,606.77
12005,2006,9.45,664.09
12005,2007,-3.22,642.69
12005,2008,-7.43,594.95
12005,2009,-10.10,534.85
12005,2010,-11.10,475.50
12005,2011,-7.04,442.04
12005,2012,-3.75,425.46
12005,2013,1.65,432.47
12005,2014,6.93,462.44
12005,2015,4.75,484.43
12005,2016,6.42,515.52
12005,2017,3.86,535.42
12005,2018,9.93,588.59
12005,2019,8.79,640.30
12005,2020,5.88,677.97
12007,1993,.,100.00
12007,1994,4.74,104.74
12007,1995,-3.81,100.75
12007,1996,4.35,105.13
12007,1997,8.61,114.19
12007,1998,0.68,114.97
12007,1999,4.30,119.91
12007,2000,3.11,123.64
12007,2001,7.59,133.02
12007,2002,7.26,142.68
12007,2003,3.26,147.33
12007,2004,8.93,160.49
12007,2005,14.90,184.40
12007,2006,21.10,223.31
12007,2007,6.35,237.49
12007,2008,-2.84,230.74
12007,2009,-7.67,213.05
12007,2010,-13.33,184.65
12007,2011,-6.08,173.41
12007,2012,-5.10,164.56
12007,2013,-2.19,160.96
12007,2014,3.86,167.17
12007,2015,6.08,177.34
12007,2016,-0.16,177.05
12007,2017,6.38,188.36
12007,2018,7.84,203.13
12007,2019,5.56,214.42
12007,2020,6.73,228.84
12009,1976,.,100.00
12009,1977,7.10,107.10
12009,1978,15.33,123.52
12009,1979,10.10,136.00
12009,1980,9.28,148.63
12009,1981,15.20,171.22
12009,1982,-1.30,168.99
12009,1983,3.44,174.80
12009,1984,11.32,194.59
12009,1985,-2.48,189.77
12009,1986,1.89,193.36
12009,1987,-0.48,192.45
12009,1988,2.38,197.03
12009,1989,4.37,205.64
12009,1990,1.83,209.40
12009,1991,2.04,213.68
12009,1992,3.00,220.10
12009,1993,1.37,223.12
12009,1994,-1.63,219.49
12009,1995,0.78,221.20
12009,1996,0.82,223.01
12009,1997,0.96,225.16
12009,1998,3.68,233.44
12009,1999,2.22,238.63
12009,2000,5.21,251.05
12009,2001,8.60,272.65
12009,2002,9.31,298.03
12009,2003,8.44,323.19
12009,2004,21.43,392.44
12009,2005,32.23,518.91
12009,2006,10.66,574.22
12009,2007,-9.83,517.76
12009,2008,-18.84,420.23
12009,2009,-16.41,351.25
12009,2010,-10.62,313.93
12009,2011,-8.41,287.52
12009,2012,-0.32,286.61
12009,2013,6.84,306.21
12009,2014,9.71,335.95
12009,2015,12.22,377.00
12009,2016,13.14,426.55
12009,2017,11.58,475.94
12009,2018,8.24,515.15
12009,2019,4.59,538.78
12009,2020,6.38,573.14
12011,1975,.,100.00
12011,1976,-5.84,94.16
12011,1977,-0.13,94.04
12011,1978,7.85,101.42
12011,1979,5.85,107.34
12011,1980,14.31,122.70
12011,1981,1.23,124.21
12011,1982,-16.12,104.18
12011,1983,40.83,146.72
12011,1984,-1.07,145.15
12011,1985,-1.64,142.77
12011,1986,6.07,151.44
12011,1987,4.34,158.00
12011,1988,5.75,167.10
12011,1989,4.18,174.08
12011,1990,1.51,176.71
12011,1991,0.59,177.75
12011,1992,2.11,181.50
12011,1993,2.19,185.48
12011,1994,1.95,189.10
12011,1995,2.64,194.10
12011,1996,1.99,197.96
12011,1997,1.98,201.87
12011,1998,3.53,208.99
12011,1999,3.19,215.66
12011,2000,9.14,235.37
12011,2001,12.52,264.85
12011,2002,12.67,298.40
12011,2003,10.97,331.14
12011,2004,17.72,389.83
12011,2005,26.66,493.78
12011,2006,17.48,580.10
12011,2007,-2.97,562.87
12011,2008,-20.19,449.24
12011,2009,-23.27,344.68
12011,2010,-4.33,329.75
12011,2011,-4.77,314.01
12011,2012,0.18,314.59
12011,2013,10.03,346.14
12011,2014,14.54,396.48
12011,2015,7.53,426.32
12011,2016,8.48,462.49
12011,2017,7.83,498.69
12011,2018,7.59,536.53
12011,2019,4.63,561.37
12011,2020,4.78,588.20
12013,2001,.,100.00
12013,2002,15.16,115.16
12013,2003,-0.30,114.81
12013,2004,12.31,128.95
12013,2005,17.55,151.58
12013,2006,17.40,177.97
12013,2007,1.75,181.08
12013,2008,-4.32,173.25
12013,2009,-13.34,150.14
12013,2010,1.21,151.96
12013,2011,-2.87,147.60
12013,2012,-10.07,132.74
12013,2013,4.37,138.54
12013,2014,-4.95,131.69
12013,2015,6.66,140.46
12013,2016,-11.57,124.21
12013,2017,20.07,149.14
12013,2018,6.80,159.29
12013,2019,-7.66,147.08
12013,2020,17.61,172.98
12015,1979,.,100.00
12015,1980,13.36,113.36
12015,1981,4.00,117.90
12015,1982,10.86,130.70
12015,1983,-5.18,123.93
12015,1984,10.69,137.17
12015,1985,5.57,144.81
12015,1986,-3.02,140.43
12015,1987,1.31,142.28
12015,1988,5.18,149.65
12015,1989,9.94,164.52
12015,1990,2.80,169.13
12015,1991,1.53,171.72
12015,1992,2.60,176.17
12015,1993,-0.55,175.21
12015,1994,-1.90,171.87
12015,1995,0.35,172.48
12015,1996,2.04,175.99
12015,1997,1.50,178.64
12015,1998,5.07,187.70
12015,1999,3.02,193.36
12015,2000,7.90,208.63
12015,2001,9.96,229.41
12015,2002,9.22,250.56
12015,2003,10.17,276.03
12015,2004,17.93,325.52
12015,2005,29.16,420.45
12015,2006,8.97,458.16
12015,2007,-10.70,409.13
12015,2008,-22.09,318.77
12015,2009,-17.43,263.21
12015,2010,-7.06,244.63
12015,2011,-6.02,229.91
12015,2012,0.16,230.29
12015,2013,8.37,249.56
12015,2014,8.23,270.10
12015,2015,11.27,300.55
12015,2016,10.97,333.52
12015,2017,9.02,363.59
12015,2018,6.08,385.69
12015,2019,4.08,401.43
12015,2020,4.79,420.66
12017,1978,.,100.00
12017,1979,17.03,117.03
12017,1980,1.22,118.47
12017,1981,17.83,139.59
12017,1982,6.36,148.46
12017,1983,1.63,150.89
12017,1984,12.94,170.41
12017,1985,-13.46,147.47
12017,1986,6.00,156.32
12017,1987,3.65,162.03
12017,1988,2.53,166.12
12017,1989,14.30,189.89
12017,1990,-2.99,184.21
12017,1991,6.30,195.81
12017,1992,-4.07,187.83
12017,1993,6.58,200.20
12017,1994,-6.84,186.51
12017,1995,5.65,197.04
12017,1996,-0.53,196.00
12017,1997,0.96,197.88
12017,1998,6.04,209.83
12017,1999,2.37,214.80
12017,2000,3.59,222.51
12017,2001,7.36,238.88
12017,2002,6.84,255.22
12017,2003,5.43,269.09
12017,2004,14.82,308.96
12017,2005,26.54,390.96
12017,2006,14.89,449.19
12017,2007,-1.92,440.59
12017,2008,-13.63,380.53
12017,2009,-13.97,327.35
12017,2010,-11.91,288.37
12017,2011,-6.86,268.57
12017,2012,-7.14,249.40
12017,2013,0.99,251.87
12017,2014,3.92,261.74
12017,2015,8.37,283.65
12017,2016,6.89,303.20
12017,2017,12.42,340.87
12017,2018,11.13,378.80
12017,2019,5.24,398.65
12017,2020,8.67,433.19
12019,1977,.,100.00
12019,1978,16.79,116.79
12019,1979,7.69,125.77
12019,1980,5.27,132.40
12019,1981,4.37,138.18
12019,1982,11.76,154.42
12019,1983,5.70,163.23
12019,1984,3.49,168.92
12019,1985,6.42,179.77
12019,1986,4.02,187.00
12019,1987,0.59,188.09
12019,1988,1.41,190.74
12019,1989,-0.16,190.43
12019,1990,1.95,194.14
12019,1991,0.81,195.71
12019,1992,1.74,199.12
12019,1993,1.71,202.51
12019,1994,1.22,204.98
12019,1995,2.82,210.75
12019,1996,3.11,217.30
12019,1997,3.18,224.21
12019,1998,3.24,231.49
12019,1999,2.86,238.12
12019,2000,6.00,252.41
12019,2001,6.46,268.73
12019,2002,5.14,282.54
12019,2003,4.70,295.82
12019,2004,10.67,327.38
12019,2005,15.68,378.71
12019,2006,16.51,441.22
12019,2007,2.55,452.48
12019,2008,-5.06,429.57
12019,2009,-11.77,379.00
12019,2010,-12.32,332.32
12019,2011,-10.24,298.28
12019,2012,-6.12,280.02
12019,2013,4.50,292.61
12019,2014,6.04,310.27
12019,2015,5.91,328.62
12019,2016,6.92,351.34
12019,2017,8.91,382.66
12019,2018,8.32,414.52
12019,2019,8.54,449.90
12019,2020,3.48,465.55
12021,1975,.,100.00
12021,1976,17.27,117.27
12021,1977,7.41,125.96
12021,1978,5.31,132.65
12021,1979,8.03,143.30
12021,1980,8.92,156.09
12021,1981,2.83,160.50
12021,1982,12.93,181.26
12021,1983,2.44,185.67
12021,1984,2.97,191.18
12021,1985,0.48,192.10
12021,1986,4.16,200.10
12021,1987,3.03,206.16
12021,1988,8.89,224.49
12021,1989,10.47,247.99
12021,1990,4.56,259.31
12021,1991,3.00,267.08
12021,1992,0.97,269.66
12021,1993,1.17,272.81
12021,1994,0.72,274.78
12021,1995,3.38,284.06
12021,1996,2.23,290.39
12021,1997,5.63,306.75
12021,1998,6.42,326.45
12021,1999,4.91,342.49
12021,2000,11.97,383.47
12021,2001,12.94,433.08
12021,2002,10.51,478.61
12021,2003,7.53,514.66
12021,2004,16.52,599.67
12021,2005,31.44,788.18
12021,2006,21.71,959.28
12021,2007,-7.41,888.18
12021,2008,-24.71,668.67
12021,2009,-23.78,509.63
12021,2010,-5.97,479.18
12021,2011,-5.02,455.12
12021,2012,2.42,466.13
12021,2013,8.84,507.32
12021,2014,13.64,576.53
12021,2015,14.39,659.48
12021,2016,9.12,719.60
12021,2017,4.92,755.03
12021,2018,5.73,798.26
12021,2019,3.56,826.69
12021,2020,4.25,861.82
12023,2002,.,100.00
12023,2003,0.00,100.00
12023,2004,16.97,116.97
12023,2005,17.09,136.96
12023,2006,20.13,164.53
12023,2007,4.78,172.38
12023,2008,-6.34,161.46
12023,2009,-8.18,148.25
12023,2010,-13.17,128.72
12023,2011,-10.23,115.55
12023,2012,-3.11,111.96
12023,2013,2.58,114.85
12023,2014,-1.64,112.97
12023,2015,2.72,116.04
12023,2016,6.83,123.97
12023,2017,5.12,130.32
12023,2018,5.52,137.51
12023,2019,4.40,143.56
12023,2020,6.86,153.41
12027,1995,.,100.00
12027,1996,5.01,105.01
12027,1997,4.51,109.75
12027,1998,0.86,110.70
12027,1999,5.77,117.08
12027,2000,3.81,121.54
